#OTU ID	KO4	KO6	KO5	KO3	WT8	KO9	WT9	KO1	WT6	KO2	WT2	KO7	WT7	OE5	OE2	WT3	WT1	OE1	WT4	OE4	KO8	WT5	OE7	OE6	OE8	OE9	OE3
2984014	6	3	8	2	0	5	0	6	3	10	8	12	3	3	0	0	1	0	7	0	12	1	2	0	1	2	1
859313	8	16	7	5	3	8	5	1	6	12	9	17	3	2	0	4	8	1	7	3	6	5	1	0	0	1	0
950668	10	10	9	2	0	6	9	3	2	7	3	7	5	3	1	4	6	0	4	0	15	11	1	1	2	0	0
240883	119	120	110	45	22	78	32	39	39	46	42	70	54	10	17	30	26	17	49	10	108	89	18	15	15	17	5
1103391	9	7	3	3	0	6	2	2	1	2	4	7	5	1	0	9	0	0	4	0	6	3	0	0	0	0	0
511817	10	8	8	8	3	15	5	3	3	5	5	6	5	0	1	5	6	0	6	0	1	4	1	1	1	1	0
4429884	1	2	3	0	1	1	1	1	1	0	0	2	1	0	0	1	0	1	2	0	3	1	1	0	0	0	1
688259	60	68	62	21	10	69	22	23	16	47	63	77	39	10	2	19	28	11	20	6	52	41	18	10	9	12	8
723142	13	5	1	0	1	11	2	3	7	9	4	7	3	2	0	4	1	1	5	0	11	4	4	0	0	0	1
256413	15	50	29	13	7	35	27	19	11	52	21	38	16	2	1	10	22	0	15	3	21	17	2	4	0	3	0
4432483	11	3	5	1	0	3	0	1	2	1	22	7	9	1	1	3	1	1	8	5	2	2	0	0	0	1	0
800619	22	13	25	3	3	22	3	2	3	17	7	8	7	0	0	3	12	1	2	4	18	8	2	4	3	0	0
258654	0	3	4	5	3	5	1	1	0	0	0	3	0	0	0	0	3	1	0	1	4	0	1	0	1	1	1
590690	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0
1109601	6	7	6	2	3	10	2	1	5	4	1	9	2	0	0	5	4	0	1	1	3	4	0	1	0	2	0
12794	48	73	36	69	21	93	23	37	12	73	17	37	23	9	2	9	6	1	23	6	97	51	17	10	5	12	6
814011	5	0	4	3	2	6	6	3	1	4	0	6	3	0	1	2	2	2	2	1	2	1	0	0	0	1	0
327290	29	32	28	5	0	166	23	20	28	18	8	54	11	7	7	11	16	5	27	1	18	21	9	12	6	8	1
4423990	9	8	7	2	10	7	7	2	8	10	6	6	7	1	0	6	6	0	11	1	11	6	1	0	0	1	0
532331	27	23	34	47	28	60	28	18	17	22	18	29	14	4	1	10	15	1	18	0	39	7	2	1	1	4	1
544615	0	2	19	2	1	0	1	2	0	2	1	0	0	0	1	1	1	0	2	0	3	0	1	1	0	0	0
98911	1	0	0	0	0	2	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0
143130	43	37	24	22	8	37	16	10	6	14	25	61	80	7	4	13	35	2	26	5	34	25	14	5	8	7	5
4386631	52	46	87	74	37	79	26	50	15	31	6	64	32	13	11	20	20	8	34	9	61	15	16	18	7	15	13
642508	7	0	3	12	5	7	1	3	1	2	3	8	3	5	3	1	3	2	5	2	6	4	3	3	2	1	2
513055	11	12	14	2	0	10	5	6	4	7	4	8	1	3	1	2	4	2	5	0	7	9	2	4	0	4	0
1681530	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	3	0	1	0	0	0	0	0	0
583303	3	4	5	5	1	6	1	2	4	3	5	5	6	1	0	0	4	2	8	1	9	4	1	1	0	0	0
813047	18	12	27	26	11	18	8	14	6	9	7	14	2	11	3	1	7	3	7	4	24	8	10	4	6	5	7
849541	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	1	0	0	0	0	0	1
395249	79	37	37	203	41	46	54	18	37	34	63	62	34	2	3	27	99	6	35	3	37	60	3	3	3	6	4
834418	41	42	38	16	6	28	12	19	32	25	25	45	15	2	5	21	13	5	9	3	33	26	4	4	3	6	2
539390	336	185	278	437	108	417	130	195	139	167	116	332	154	16	17	134	162	20	242	10	323	177	31	30	22	36	23
351494	23	56	11	67	2	13	4	30	7	85	7	17	5	2	6	3	8	3	10	0	76	10	2	2	4	3	1
215388	36	57	39	26	9	62	19	18	13	28	28	62	19	2	3	17	17	6	27	2	22	33	5	3	3	4	1
213063	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2804995	29	6	54	37	24	76	34	14	25	13	19	36	12	2	3	21	22	4	27	1	26	41	5	5	1	2	0
513773	98	72	73	39	15	120	36	33	25	56	56	118	40	13	8	33	33	10	46	9	76	47	21	13	18	12	4
336364	51	46	60	64	32	69	26	40	28	35	21	91	20	6	6	42	22	7	35	6	51	40	13	12	11	10	7
1033380	95	82	99	115	20	144	37	90	50	99	36	117	50	12	9	39	25	13	32	7	164	44	19	12	9	12	11
925695	74	81	55	75	23	92	40	28	29	56	39	112	39	14	12	25	29	12	50	6	140	36	11	10	12	13	6
853854	36	36	24	14	21	50	28	18	35	14	29	19	19	1	2	23	17	0	29	1	38	14	5	3	3	2	0
132901	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
807901	17	22	11	6	5	13	3	4	1	12	6	10	6	1	1	2	3	3	4	0	5	7	1	2	3	3	0
242828	4	4	3	5	0	2	0	1	0	4	2	2	1	1	0	1	2	0	0	0	4	2	0	3	1	1	0
112836	68	74	34	22	9	63	13	31	27	39	24	63	33	14	9	31	24	11	37	5	59	23	19	7	10	14	5
831877	2	6	2	24	0	5	1	1	2	1	1	4	0	1	1	1	0	0	1	0	0	1	0	0	1	1	0
243954	49	34	34	36	14	45	13	22	23	24	16	34	22	2	5	18	17	2	26	2	28	21	5	6	3	7	1
1042683	31	17	35	39	16	39	17	28	17	22	8	39	12	6	3	17	10	3	10	2	32	12	10	5	3	5	2
1822603	0	1	0	0	0	1	0	0	0	1	1	3	1	0	0	2	0	0	0	1	1	0	0	0	0	0	0
318586	1	0	0	0	0	1	0	1	0	0	2	3	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0
929382	11	5	8	32	0	2	1	3	1	1	10	8	0	2	0	3	2	0	1	0	5	5	0	3	1	0	0
4431596	13	14	66	26	2	23	4	12	10	11	7	16	5	4	2	5	8	1	10	1	24	4	5	6	0	2	6
4342317	0	2	1	0	0	4	1	3	1	2	3	0	6	0	2	5	0	0	2	0	5	0	1	1	0	1	0
3608294	29	34	38	5	7	44	11	8	5	18	9	31	11	0	0	15	11	2	12	1	23	18	1	1	0	1	0
1015820	14	20	8	3	4	9	3	6	3	8	7	11	5	3	1	6	8	1	15	1	6	4	2	3	2	1	0
546371	16	20	19	22	1	20	10	7	8	21	16	20	10	1	0	7	16	3	17	1	24	15	1	2	2	3	2
203349	40	18	52	61	21	73	12	30	13	34	10	51	24	21	12	20	17	14	26	6	40	19	18	19	10	21	12
577123	19	14	21	4	9	48	11	8	2	19	11	28	13	2	2	13	18	2	14	0	18	10	3	1	2	6	3
618303	51	59	45	12	8	38	29	25	7	30	24	105	29	7	11	26	22	7	24	4	32	46	6	2	3	5	1
4336960	26	1	16	1	0	25	6	1	0	6	9	2	0	0	1	1	1	1	1	1	1	0	2	2	1	1	0
824826	27	19	22	9	2	45	12	13	8	20	29	39	7	2	4	10	13	1	13	4	33	15	4	5	5	6	1
589466	8	7	5	6	2	11	3	2	7	5	12	12	8	3	0	5	5	1	5	0	5	5	2	1	3	1	1
3189157	3	0	0	1	1	0	0	0	0	3	0	3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
3100155	16	18	9	39	14	12	14	24	8	7	9	16	7	5	3	6	18	0	10	0	17	14	2	3	0	2	1
960217	10	6	11	7	1	7	0	6	2	6	0	11	7	3	2	2	4	0	8	1	12	0	1	1	0	2	1
553328	17	15	11	9	3	20	5	9	9	12	2	13	10	9	8	13	11	3	9	3	21	10	5	2	1	6	2
249571	19	5	4	5	1	13	4	5	1	5	4	27	23	3	6	2	4	3	4	1	18	8	4	5	7	2	0
581821	100	85	98	48	5	112	3	21	44	35	88	52	31	11	6	8	6	5	4	8	101	30	18	8	12	10	2
4426789	89	88	61	153	59	127	65	79	78	90	45	56	69	10	8	40	44	3	65	8	82	55	10	13	6	10	8
750320	27	14	6	12	4	10	6	9	44	4	11	70	4	1	0	1	24	0	3	1	6	7	1	2	2	2	1
2881199	1	1	6	7	1	2	2	2	0	4	3	2	1	0	1	0	3	1	4	0	3	1	0	0	0	1	0
563670	8	9	6	6	2	6	4	1	2	8	1	5	2	0	2	0	3	2	2	1	6	6	0	2	1	0	0
640043	31	27	25	25	5	30	12	13	7	26	21	32	13	3	3	11	16	3	11	4	23	6	3	2	2	3	2
140229	115	117	94	56	17	124	35	33	50	66	63	113	66	21	11	52	61	11	56	8	162	53	23	18	18	27	8
775149	9	6	5	7	0	11	1	5	0	3	1	9	6	1	0	3	5	0	1	2	9	4	2	1	2	2	0
1898675	9	13	11	5	4	23	4	4	13	3	16	17	0	4	2	2	2	1	7	0	8	20	2	3	0	2	1
4362306	2	12	2	5	0	2	1	2	2	2	0	3	1	0	0	0	0	0	4	0	2	0	1	0	0	2	1
112992	5	3	8	7	1	17	4	5	2	3	4	9	6	4	2	2	5	1	5	0	5	3	1	1	1	0	1
225041	90	64	61	56	47	98	52	35	53	36	31	55	24	10	10	31	36	6	43	5	39	30	10	11	7	16	4
329490	48	24	29	20	4	65	19	17	29	21	15	25	22	9	10	15	12	8	16	7	42	25	11	9	7	8	8
582391	34	29	36	14	1	24	12	7	12	12	15	16	17	2	1	20	20	1	7	0	18	9	1	1	1	2	0
2616879	76	74	71	30	28	89	16	39	36	44	37	69	42	17	9	21	35	9	38	11	70	33	13	13	13	25	6
569952	204	175	242	246	157	456	203	134	82	128	68	212	87	41	62	74	90	45	120	53	364	105	90	69	40	52	48
4362619	43	46	48	35	6	69	25	23	10	64	68	18	36	3	4	25	17	2	60	1	37	11	4	5	2	2	2
973424	0	1	3	0	0	4	1	4	2	6	6	15	1	0	0	1	4	1	3	0	6	2	0	1	2	0	0
895220	19	12	17	10	6	67	13	18	6	11	10	25	14	8	4	9	7	4	6	3	18	60	6	5	5	6	2
829373	42	25	20	3	3	35	21	12	8	16	15	36	9	11	3	7	11	4	19	2	16	20	4	8	3	6	1
239844	21	12	8	45	19	25	10	5	10	12	3	11	6	2	0	3	11	1	22	1	22	8	0	0	1	2	0
697990	44	30	29	49	4	38	19	22	14	50	29	61	34	4	1	24	23	10	39	6	28	16	8	7	3	11	4
570407	11	15	10	1	2	8	5	4	6	5	2	3	6	3	2	2	6	1	4	1	6	7	2	1	0	0	1
823246	9	8	7	12	3	20	1	2	1	5	2	11	3	1	0	4	6	0	3	0	5	1	0	0	0	2	0
382468	1	3	3	2	0	3	0	0	0	2	0	2	1	0	0	0	4	1	3	0	2	1	1	0	0	0	1
115024	2	0	0	0	0	2	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
432284	89	50	77	244	66	77	67	45	62	45	80	114	56	13	12	49	115	15	75	2	69	75	14	11	7	10	4
927011	35	15	20	24	2	20	8	24	2	13	8	17	10	4	4	12	17	2	9	0	44	14	5	3	2	4	1
248117	11	1	11	56	11	17	15	42	3	7	11	6	11	0	3	3	5	0	3	0	14	5	0	0	0	1	2
256904	15	13	10	18	1	9	5	6	7	18	11	27	5	1	0	4	11	2	8	0	17	6	1	1	0	0	0
370045	26	13	21	33	1	29	6	9	7	15	12	27	26	5	3	21	19	7	23	2	20	29	6	4	6	5	2
763702	25	22	33	14	13	43	20	11	14	28	24	73	16	3	4	13	26	4	23	1	20	19	4	3	5	3	1
363198	2	5	2	5	1	4	1	2	1	1	4	8	1	3	1	0	2	0	2	1	0	5	0	1	0	1	0
2359415	7	6	11	37	23	13	18	10	12	4	6	3	6	2	2	8	13	0	8	0	11	1	0	0	1	1	0
4369743	27	28	22	47	2	22	12	15	13	13	16	24	20	5	3	10	15	2	22	3	14	11	3	4	4	4	4
1104546	24	22	26	11	7	19	14	4	9	12	56	44	6	4	2	6	9	6	7	1	44	8	4	5	5	2	1
580571	1	3	4	3	1	0	0	1	0	3	0	1	2	0	0	1	1	1	2	0	0	3	1	0	1	0	0
1110760	53	63	54	26	11	64	14	28	21	45	30	115	36	6	4	29	25	11	42	4	58	33	9	11	6	14	5
244248	2	3	3	0	0	1	0	1	0	0	0	2	2	1	0	2	3	0	1	0	2	1	0	1	1	0	0
271943	19	32	24	7	3	24	4	15	6	17	19	6	4	3	1	2	4	2	10	1	18	3	3	4	3	4	0
829745	26	13	24	16	11	28	11	6	7	18	5	31	6	4	5	5	13	2	12	5	17	11	7	4	5	5	3
4415788	0	3	2	1	0	3	0	3	0	2	4	3	1	0	0	0	2	0	2	1	4	0	0	0	0	0	1
689621	1	1	2	4	4	3	1	1	5	0	1	5	4	0	0	0	1	0	1	0	4	0	1	0	0	0	0
562759	26	22	37	54	12	32	8	23	14	21	11	39	11	2	4	4	10	3	24	2	39	17	3	4	7	3	3
1051517	46	49	34	24	3	36	4	39	13	38	42	41	15	5	2	12	17	2	38	3	23	9	2	5	0	1	2
548799	1	1	2	1	2	0	1	1	0	2	1	2	1	0	0	0	0	0	1	1	2	0	2	0	0	0	0
541436	55	20	24	11	4	54	3	19	8	11	13	39	57	3	2	10	13	2	18	9	2	4	2	0	3	0	0
153667	3	6	3	4	1	4	0	1	1	0	1	3	2	2	1	0	0	0	0	1	2	0	0	0	0	2	0
664013	24	26	13	28	12	19	7	19	4	22	3	21	12	7	7	6	7	1	16	2	44	11	4	5	1	4	4
539978	1	3	3	2	2	3	2	2	4	4	3	6	1	1	1	1	0	1	4	0	5	2	0	1	0	0	1
1134925	47	44	22	42	13	68	18	16	14	38	30	24	32	2	2	17	20	0	19	0	49	15	5	5	0	2	0
2591424	5	4	4	15	3	6	3	5	4	7	2	4	2	1	0	7	0	1	3	0	10	3	3	1	0	2	1
113298	3	2	4	9	1	4	3	5	5	9	4	8	3	2	0	5	1	0	2	0	2	2	2	0	0	1	0
584177	18	15	20	6	6	49	15	7	4	11	6	35	7	5	7	10	5	4	15	2	19	9	5	8	3	4	0
1108899	69	63	61	58	11	62	37	39	32	38	35	79	49	6	11	29	35	5	44	2	70	52	11	4	5	12	3
215504	28	33	27	12	6	40	8	12	11	11	15	38	4	1	2	17	15	1	12	1	27	22	5	2	0	1	1
1930261	5	2	11	3	1	8	4	1	3	2	1	1	4	0	0	2	4	1	1	1	5	1	1	0	0	0	2
1111373	22	17	23	12	4	27	5	8	5	11	9	28	9	5	3	2	6	3	9	3	16	4	4	0	1	1	1
216180	7	6	1	32	17	4	10	6	1	10	3	6	5	0	2	1	10	1	9	2	21	4	0	0	0	1	3
854050	53	51	58	57	0	28	1	94	8	55	39	17	19	3	1	23	26	3	42	1	16	12	3	4	3	0	2
4460363	44	43	29	15	8	50	13	15	21	18	24	52	13	3	3	13	8	0	14	3	34	30	6	3	1	6	2
577085	9	20	15	34	17	26	28	22	7	14	9	18	14	2	1	6	10	0	16	1	23	9	2	2	1	0	0
288928	13	9	7	13	1	14	12	5	11	8	9	14	8	3	1	6	13	2	5	2	11	4	2	3	1	3	1
1042596	1	0	0	1	1	7	0	0	0	1	0	6	0	0	1	0	0	0	1	1	1	3	0	0	0	0	0
210886	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
237073	18	15	20	2	1	73	7	7	4	10	7	10	4	6	4	9	5	1	9	4	9	10	0	1	2	5	1
1111050	15	18	20	10	2	11	2	15	2	8	5	20	3	1	1	7	6	0	5	0	9	5	1	0	0	2	0
562177	33	38	22	38	11	62	51	22	15	30	20	22	36	4	0	23	19	3	21	3	38	20	4	7	3	3	2
28089	2	9	2	18	3	0	2	1	1	2	1	3	2	1	0	4	0	0	3	0	3	2	1	0	3	1	0
850305	1	0	0	0	0	2	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0
245723	1	5	6	1	1	6	1	1	0	8	3	7	1	0	0	2	0	1	2	0	8	1	2	1	2	1	0
994959	11	7	10	3	2	4	4	3	5	5	3	10	12	1	1	2	3	0	3	1	5	10	1	3	2	1	1
275296	14	13	14	9	2	25	6	7	4	9	2	13	7	2	4	2	4	1	5	1	7	6	2	5	1	3	0
1108799	101	104	66	48	11	123	19	24	34	41	31	99	28	7	10	46	51	14	38	1	49	46	8	7	3	12	2
637937	10	11	4	2	2	7	1	4	0	5	1	6	1	0	1	2	4	0	3	0	1	0	0	0	0	1	1
17513	6	10	6	0	2	0	0	1	1	2	1	9	5	0	1	5	1	2	2	0	3	15	1	0	0	0	0
1053194	13	5	3	1	0	3	16	3	2	6	1	2	3	1	1	2	6	1	3	0	1	2	0	2	0	2	0
529644	91	58	78	52	26	109	43	48	32	61	63	86	96	20	20	39	26	13	35	11	72	50	21	22	11	24	12
310746	16	16	11	5	4	18	2	5	5	5	4	16	6	2	2	3	11	4	10	0	8	5	9	2	4	1	0
240333	62	52	67	37	7	157	9	19	21	22	33	57	52	13	3	24	14	4	32	3	35	40	7	8	6	6	5
857635	15	5	7	3	0	1	2	4	3	5	4	8	1	1	0	5	3	0	0	0	6	4	2	1	0	0	0
4335042	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
777852	28	18	14	5	9	23	10	6	8	16	11	38	5	2	2	15	8	2	8	2	17	11	6	1	1	6	3
1110261	20	27	18	12	8	18	26	5	3	8	9	9	13	0	0	11	14	0	10	1	20	11	1	3	1	3	1
824203	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1
107234	0	0	1	1	0	1	0	0	0	1	2	0	3	0	0	1	0	0	2	0	0	0	0	0	0	0	0
822874	6	3	2	0	0	3	1	2	2	3	1	8	1	0	0	1	0	1	6	0	8	1	1	0	0	3	1
561452	9	7	8	5	1	6	2	4	4	3	4	8	1	2	0	3	3	1	6	1	8	0	0	1	0	0	1
256678	2	5	1	3	1	5	2	3	1	3	2	4	2	1	1	0	1	1	1	0	1	4	0	0	0	1	0
1111634	14	10	6	4	4	7	4	3	8	2	5	5	2	0	0	5	2	0	2	0	1	5	0	0	0	0	0
767284	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4385959	21	27	16	26	6	34	2	12	21	16	11	15	16	1	2	8	18	1	10	0	15	7	3	1	1	3	0
113760	10	15	8	3	2	13	4	2	2	7	7	13	2	1	1	4	7	2	5	0	12	3	1	0	0	4	0
560228	1	0	2	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1
826512	1	2	1	1	1	1	0	0	0	2	0	2	2	1	1	0	0	0	2	0	0	3	1	0	0	0	1
4369470	1	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1110235	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
776787	13	14	13	3	1	21	18	14	10	7	7	10	5	1	2	5	4	1	13	2	13	3	5	1	1	5	1
275434	10	8	8	15	0	10	0	1	3	3	1	10	2	0	1	4	2	0	3	0	7	3	5	1	1	3	2
584276	7	3	7	1	1	4	0	1	0	5	1	7	7	2	2	2	1	0	2	0	4	1	1	0	0	1	0
942852	35	16	28	18	9	22	15	17	7	6	15	34	17	7	1	15	10	1	14	4	11	6	7	6	8	7	2
620224	1	1	0	0	0	0	0	1	0	1	1	2	1	0	0	1	1	0	0	0	0	2	0	0	0	0	0
947930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
256454	28	25	25	14	15	36	15	18	21	17	16	15	27	2	2	13	12	5	20	1	18	18	2	5	1	1	1
538573	9	11	4	25	3	13	5	8	6	10	7	11	6	2	0	6	8	1	10	1	12	4	4	2	1	2	0
214791	25	20	14	9	4	24	19	10	4	10	11	25	10	4	6	10	15	5	10	2	17	10	6	4	3	8	1
329777	27	20	23	46	16	37	13	13	4	21	10	36	12	5	4	5	5	7	18	3	44	2	6	11	7	6	3
193894	36	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0
4345857	16	10	14	5	3	21	4	4	7	7	10	3	8	3	0	4	6	2	3	0	16	8	1	1	0	2	0
240920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
8433	2	1	3	2	4	9	0	2	3	1	1	0	1	0	0	1	3	0	5	0	1	4	0	0	0	0	0
776643	17	22	15	23	0	12	2	6	1	6	11	13	12	2	3	6	2	2	8	4	15	8	5	4	3	6	1
2651351	3	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	1	0	8	0	0	1	0	1	0
827285	72	84	62	68	15	95	26	39	31	30	25	75	28	10	7	29	20	5	57	6	66	24	9	4	5	1	1
249408	1	0	1	1	0	1	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0
359924	0	1	0	0	0	2	0	0	0	0	2	0	0	0	0	0	1	1	0	0	2	1	0	0	0	1	0
138702	4	9	3	2	0	8	2	0	2	4	2	9	1	0	1	2	1	1	1	0	1	3	2	0	0	0	1
926461	2	2	0	3	0	2	2	0	1	3	0	1	1	0	0	2	1	0	1	0	2	0	0	0	0	0	0
4414775	4	9	4	1	3	19	4	3	3	6	3	10	2	0	0	3	6	1	4	0	12	2	0	2	0	0	0
217328	7	24	7	7	6	0	6	0	7	52	10	79	5	2	0	0	7	1	6	1	1	0	0	4	0	3	0
1015227	1	1	0	2	0	2	2	0	1	0	2	0	0	1	0	0	0	0	0	0	2	0	0	0	2	0	1
331521	2	0	2	2	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
540592	20	13	13	8	3	36	13	15	0	13	8	13	11	1	2	14	6	2	5	2	19	9	1	0	3	5	0
807761	5	8	8	5	0	2	5	2	1	2	6	6	2	0	0	4	1	1	2	0	5	3	1	1	0	0	1
670399	19	21	8	103	29	18	35	28	9	25	6	12	24	1	2	10	23	2	23	6	30	20	4	3	1	6	2
812971	24	28	13	21	4	20	6	19	8	26	35	15	10	0	4	9	25	4	19	1	21	13	3	1	2	4	1
87098	7	2	7	29	1	4	0	2	0	1	0	5	9	1	0	2	0	0	3	1	6	0	0	0	3	0	1
1081815	23	13	23	15	3	27	4	12	10	30	20	25	16	3	1	15	16	4	20	0	26	10	2	5	3	2	0
817127	2	2	3	0	0	4	0	2	0	0	1	4	0	0	0	0	4	1	2	0	3	2	0	1	0	0	0
1111437	0	2	2	3	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0
930055	15	22	15	14	4	18	9	4	4	15	8	18	7	3	0	8	5	0	8	0	14	10	3	1	2	2	2
878663	7	8	12	1	2	8	3	1	2	5	3	6	6	0	0	4	2	1	2	0	5	4	0	1	2	1	0
4301407	1	0	5	0	0	4	2	1	3	0	0	5	5	0	0	0	0	1	0	1	2	0	1	0	0	0	1
528829	13	13	13	0	0	22	7	4	2	7	9	11	6	2	0	3	6	2	5	1	4	9	7	1	1	1	4
554086	44	33	22	101	23	28	47	16	7	33	18	12	21	1	4	19	58	2	39	4	25	24	3	9	3	10	2
319561	37	45	30	8	7	46	14	9	10	30	17	47	17	1	3	19	21	2	23	2	28	19	7	7	1	6	2
1136913	103	100	61	66	13	104	28	30	41	52	41	111	44	12	2	42	30	13	28	10	58	46	14	15	10	20	2
732609	12	3	18	5	4	10	6	5	0	9	6	19	4	6	1	5	5	1	3	1	6	7	1	2	2	0	1
1130846	125	131	108	75	25	178	41	52	56	93	77	139	89	18	28	83	73	14	59	12	193	65	23	25	16	21	8
248218	3	7	2	4	3	18	8	5	4	2	3	4	4	1	1	1	1	0	5	2	6	6	0	1	0	1	0
572368	73	17	23	9	6	137	3	9	53	11	19	54	8	5	6	15	20	5	11	2	23	8	11	4	4	8	4
4367890	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1933402	4	18	4	47	0	0	2	1	0	3	0	7	2	0	0	0	7	0	0	0	5	2	0	0	0	0	0
4379780	0	1	2	2	0	0	1	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
788519	1	8	12	0	2	4	3	0	0	0	0	0	0	2	0	0	1	0	2	1	3	1	1	0	0	0	0
250724	10	6	7	1	0	22	1	2	1	1	1	4	1	3	0	4	2	0	0	1	3	3	3	1	1	1	0
357011	95	82	75	39	12	90	21	36	27	56	43	112	41	6	7	34	44	7	63	3	90	57	16	8	10	8	0
1130271	93	33	18	26	2	27	5	24	4	48	4	34	9	4	4	8	9	8	25	3	46	14	4	2	4	5	1
258352	4	10	6	6	5	9	6	0	4	5	5	3	2	1	0	2	3	0	4	0	8	7	4	2	1	0	0
315609	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
4443757	15	4	6	6	7	8	7	3	4	5	1	22	3	6	2	3	6	1	7	1	18	6	3	6	0	3	0
554390	18	5	20	10	24	21	6	2	15	5	2	22	17	2	2	9	6	0	6	1	12	8	0	1	0	1	0
210344	25	20	22	19	1	23	10	12	8	14	6	41	4	1	0	7	15	1	19	1	13	16	4	2	1	0	0
53467	10	8	6	9	3	5	1	2	1	9	1	4	6	1	1	2	5	0	2	0	4	0	1	1	0	3	1
4276833	14	16	14	27	19	36	14	10	12	4	6	16	7	2	0	5	7	0	16	0	25	8	3	3	3	4	0
978498	19	16	17	46	28	30	24	14	10	17	7	16	10	1	0	12	11	0	8	4	24	7	3	5	1	2	2
685744	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0
4397986	0	2	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0
2618782	2	2	3	0	0	1	0	0	1	2	3	2	1	0	0	2	4	1	2	0	4	1	0	3	0	1	0
1107819	1	0	2	0	0	3	2	1	1	0	1	0	0	0	0	1	0	0	2	0	2	3	0	0	0	0	0
154604	3	5	8	3	6	6	3	4	2	0	4	3	2	1	0	4	0	4	5	0	4	5	0	1	0	3	0
672144	10	16	16	6	7	26	7	5	4	6	6	23	4	2	1	5	4	3	4	4	14	6	8	10	4	8	3
4151701	3	0	0	1	2	1	0	1	0	1	0	3	0	2	0	0	0	0	0	0	2	3	0	1	0	0	0
577659	1	0	1	3	0	1	0	2	0	0	2	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0
4375291	2	2	1	3	0	21	0	1	1	1	1	0	1	2	0	0	0	1	2	1	1	1	0	0	1	0	0
336298	16	8	10	8	5	12	4	7	6	10	1	12	9	4	1	7	4	2	7	1	17	13	3	4	1	2	0
160300	6	6	10	9	0	15	2	3	4	1	5	3	4	1	1	3	2	0	0	0	2	0	2	1	0	0	1
136377	24	19	36	52	59	57	37	4	57	9	13	39	19	5	2	17	14	2	44	1	23	15	1	3	3	0	2
949062	11	16	18	7	3	11	3	8	3	7	10	18	4	3	0	1	4	2	11	1	20	8	2	2	2	2	0
570576	1	2	1	5	0	3	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0
171844	42	3	14	1	2	7	0	6	0	3	0	2	1	6	4	1	1	1	0	2	5	0	8	3	0	2	2
559278	52	46	40	37	23	48	39	30	17	26	22	38	22	4	3	16	19	4	21	2	44	15	4	7	4	13	5
547544	6	7	4	7	3	8	5	2	4	12	6	12	2	1	1	1	6	0	12	1	11	0	1	2	1	1	0
588123	2	13	5	4	2	9	2	7	2	19	11	12	3	3	0	1	2	1	2	1	13	2	0	0	1	3	0
